station	year	month	day	precipitation	min_temp	max_temp	avg_temp	max_wind	min_wind	max_sky	avg_sky	min_vis	max_vis	avg_vis	min_dew	max_dew	avg_dew	min_pres	max_pres	avg_pres	weekday
d	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	c	d
Adelaide	1991	03	16	0.0	12.7	26.0	18.7	2.1	9000.0	22000.0	20375.0	9900.0	40000.0	19933.3	7.0	13.2	9.6	1013.5	1018.6	1015.2	Sat
Adelaide	1991	03	23	0.0	10.4	20.0	15.9	6.7	3600.0	22000.0	18469.2	9900.0	40000.0	21140.9	4.0	7.8	5.5	1020.6	1027.7	1023.0	Sat
Adelaide	1991	03	30	0.0	17.1	20.0	18.8	9.3	1200.0	22000.0	12018.2	11200.0	40000.0	23618.2	8.0	13.6	10.5	1008.1	1014.5	1011.9	Sat
Adelaide	1991	04	06	0.0	10.0	24.0	18.0	7.2	7500.0	22000.0	18181.8	9900.0	40000.0	23640.0	5.0	14.6	8.8	1021.5	1023.6	1022.4	Sat
Adelaide	1991	04	13	26.0	12.0	19.4	14.7	4.6	900.0	22000.0	6076.1	6000.0	30000.0	14852.2	8.8	13.2	11.6	1018.6	1022.7	1020.6	Sat
Adelaide	1991	04	27	0.0	7.0	17.0	12.3	4.6	1200.0	22000.0	10797.5	9900.0	40000.0	20613.0	6.0	10.1	7.3	1022.6	1025.7	1024.2	Sat
Adelaide	1991	05	04	0.0	9.0	19.0	13.7	7.2	9000.0	22000.0	17125.0	9900.0	40000.0	20369.6	2.0	8.7	5.1	1022.3	1029.7	1024.7	Sat
Adelaide	1991	05	11	0.0	9.0	15.0	12.6	5.7	420.0	22000.0	1927.9	11200.0	40000.0	18716.7	6.7	9.0	8.3	1031.8	1034.5	1032.6	Sat
Adelaide	1991	05	18	0.0	9.8	20.5	14.6	5.1	9000.0	22000.0	20142.9	9900.0	40000.0	18626.1	2.0	7.4	5.4	1023.6	1026.7	1024.8	Sat
Adelaide	1991	06	01	38.5	12.0	18.0	15.3	8.2	180.0	4200.0	1673.7	4000.0	30000.0	11428.6	11.0	14.1	12.9	1012.5	1014.5	1013.7	Sat
Adelaide	1991	06	15	0.0	10.0	19.0	14.0	9.8	1200.0	22000.0	19246.7	9900.0	40000.0	21323.8	8.0	12.4	10.2	1008.3	1013.1	1010.8	Sat
Adelaide	1991	07	06	?	8.0	14.4	10.8	7.7	3000.0	22000.0	10294.7	9900.0	30000.0	15737.5	3.0	7.0	5.2	1013.8	1019.8	1015.7	Sat
Adelaide	1991	07	20	0.0	7.0	16.0	10.3	4.6	540.0	9000.0	6270.0	9900.0	40000.0	16991.7	6.0	11.0	8.2	1011.0	1021.5	1015.4	Sat
Adelaide	1991	08	03	0.0	7.0	16.0	10.9	7.7	9000.0	22000.0	21071.4	9900.0	25000.0	14404.3	3.0	11.1	6.5	1012.5	1017.6	1015.8	Sat
Adelaide	1991	08	10	0.0	5.0	14.0	10.3	5.1	660.0	22000.0	11127.0	11200.0	40000.0	19913.0	5.0	11.0	7.8	1030.8	1035.5	1032.8	Sat
Adelaide	1991	08	24	0.5	8.4	12.9	10.4	7.2	600.0	22000.0	6212.5	20000.0	30000.0	25000.0	5.5	8.8	7.5	1022.5	1027.8	1024.9	Sat
Adelaide	1991	08	31	0.0	5.4	13.4	9.5	5.7	1200.0	22000.0	16837.5	30000.0	55000.0	39375.0	4.1	7.6	6.0	1021.9	1022.9	1022.3	Sat
Adelaide	1991	09	07	?	7.0	24.2	14.7	10.8	600.0	22000.0	14310.0	9900.0	35000.0	16865.2	6.0	12.2	9.6	1004.7	1020.3	1013.1	Sat
Adelaide	1991	09	14	?	12.7	22.0	16.5	14.9	330.0	22000.0	4533.1	9000.0	40000.0	17983.3	1.0	12.0	8.1	992.5	1006.7	998.1	Sat
Adelaide	1991	09	21	0.0	7.0	14.0	10.8	10.8	1200.0	22000.0	7590.0	9900.0	30000.0	17761.9	3.0	7.0	6.0	1012.5	1022.7	1017.7	Sat
Adelaide	1991	09	28	?	12.0	15.0	13.4	6.2	420.0	1800.0	1174.8	8000.0	30000.0	14000.0	8.0	11.2	9.8	1019.2	1021.6	1020.1	Sat
Adelaide	1991	10	05	?	14.0	30.0	22.2	8.2	900.0	22000.0	13600.0	9900.0	30000.0	16200.0	9.0	14.0	12.0	1011.5	1017.7	1014.5	Sat
Adelaide	1991	10	19	?	13.6	29.7	22.5	6.7	3600.0	22000.0	14488.9	9900.0	40000.0	17676.2	0.0	13.0	5.8	1008.6	1016.5	1011.9	Sat
Adelaide	1991	11	02	1.6	17.0	27.0	21.9	10.3	420.0	22000.0	5193.3	9900.0	40000.0	18275.0	1.0	17.7	12.5	1006.8	1014.6	1009.9	Sat
Adelaide	1991	11	09	0.0	8.0	17.0	13.2	5.7	22000.0	22000.0	22000.0	9900.0	50000.0	21486.4	5.0	7.8	6.0	1020.7	1022.9	1021.7	Sat
Adelaide	1991	11	16	0.0	9.0	20.0	15.3	5.7	22000.0	22000.0	22000.0	9900.0	40000.0	18691.7	5.0	8.4	7.0	1020.7	1022.8	1021.9	Sat
Adelaide	1991	11	23	0.0	24.0	31.0	27.4	6.2	3600.0	22000.0	11175.0	9900.0	40000.0	20369.6	1.0	6.5	3.2	1009.9	1017.7	1012.6	Sat
Adelaide	1991	11	30	0.0	10.0	19.5	14.8	7.7	1050.0	22000.0	21002.4	9900.0	40000.0	18187.5	1.9	8.6	5.3	1020.4	1022.8	1021.7	Sat
Adelaide	1991	12	14	?	15.0	20.0	17.2	12.4	540.0	22000.0	6999.2	11200.0	30000.0	16841.7	9.0	15.0	11.8	1007.9	1012.6	1009.8	Sat
Adelaide	1991	12	21	?	13.0	20.7	16.3	11.8	690.0	22000.0	5381.3	11200.0	50000.0	19043.5	8.0	11.6	9.7	1015.6	1019.1	1017.2	Sat
Adelaide	1991	12	28	0.0	15.0	28.0	22.2	9.3	7200.0	22000.0	12566.7	9900.0	40000.0	18385.7	6.0	15.2	10.7	1014.6	1018.7	1016.5	Sat
Adelaide	1992	01	04	0.0	11.0	20.0	16.0	11.8	1050.0	22000.0	14771.7	11200.0	30000.0	17739.1	3.0	8.1	6.6	1015.5	1018.6	1017.2	Sat
Adelaide	1992	01	11	0.0	10.0	21.1	16.4	12.4	1050.0	22000.0	21002.4	9900.0	40000.0	19147.8	7.0	11.1	9.3	1015.5	1017.6	1016.6	Sat
Adelaide	1992	01	18	0.0	17.0	28.7	23.3	6.2	22000.0	22000.0	22000.0	9900.0	40000.0	18195.7	0.0	9.6	3.0	1009.8	1017.6	1013.3	Sat
Adelaide	1992	01	25	0.3	11.0	22.0	16.8	10.8	750.0	22000.0	18865.0	9900.0	40000.0	19958.3	7.0	13.1	9.7	1019.6	1023.6	1021.3	Sat
Adelaide	1992	02	01	0.0	25.0	34.6	28.6	6.2	9000.0	22000.0	17125.0	9900.0	50000.0	21754.5	4.5	13.0	8.9	1016.4	1019.7	1017.6	Sat
Adelaide	1992	02	08	0.0	15.2	25.4	20.0	9.8	9000.0	22000.0	20916.7	9900.0	40000.0	17233.3	7.7	13.1	11.4	1008.9	1012.6	1010.8	Sat
Adelaide	1992	02	15	0.0	23.0	31.5	28.0	4.6	3600.0	22000.0	8200.0	9900.0	40000.0	18266.7	0.9	9.0	4.9	1007.9	1013.6	1010.2	Sat
Adelaide	1992	02	29	104.0	18.9	23.7	20.7	8.8	420.0	22000.0	4105.3	6000.0	35000.0	15450.0	14.8	19.8	16.1	1007.9	1016.9	1012.6	Sat
Adelaide	1992	03	07	0.0	12.0	25.9	19.1	8.2	9000.0	22000.0	21133.3	9900.0	40000.0	19213.6	9.0	12.5	11.1	1017.6	1021.8	1019.5	Sat
Adelaide	1992	03	14	6.0	17.0	26.6	22.2	6.7	3600.0	22000.0	7800.0	9900.0	40000.0	17391.3	13.0	16.3	14.8	1016.5	1020.6	1018.0	Sat
Adelaide	1992	03	21	0.0	14.0	27.0	20.9	6.2	3600.0	22000.0	18933.3	9900.0	40000.0	19490.9	13.0	17.5	15.2	1012.4	1016.5	1014.5	Sat
Adelaide	1992	04	04	2.0	20.0	34.0	24.9	8.8	3600.0	22000.0	11200.0	9900.0	35000.0	17133.3	12.0	19.6	16.4	1013.5	1018.9	1016.1	Sat
Adelaide	1992	04	11	0.3	18.0	28.0	22.2	5.7	3300.0	22000.0	9681.8	9900.0	40000.0	18845.8	2.0	12.0	7.4	1018.6	1022.6	1020.5	Sat
Adelaide	1992	05	02	10.0	14.2	20.0	16.4	4.6	120.0	22000.0	2665.5	1500.0	30000.0	12822.7	13.0	16.0	14.4	1013.5	1019.1	1016.3	Sat
Adelaide	1992	05	16	1.0	4.0	14.0	8.4	4.6	1500.0	22000.0	18275.0	9900.0	40000.0	18595.2	3.0	8.0	5.1	1018.9	1022.6	1020.9	Sat
Adelaide	1992	05	23	0.0	5.0	15.0	9.7	4.6	1350.0	22000.0	21061.4	9900.0	35000.0	16941.7	4.0	9.8	6.7	1023.6	1026.7	1025.1	Sat
Adelaide	1992	05	30	0.0	9.0	17.0	12.6	6.2	3600.0	22000.0	18860.0	9900.0	40000.0	19347.6	5.0	8.7	6.5	1021.5	1027.7	1023.7	Sat
Adelaide	1992	06	06	?	8.0	14.6	11.5	4.6	600.0	22000.0	16743.8	9000.0	35000.0	15508.3	6.0	11.0	8.7	1024.5	1026.7	1025.2	Sat
Adelaide	1992	06	13	0.0	10.2	16.0	12.7	3.6	3600.0	22000.0	7755.6	9900.0	35000.0	16513.0	7.0	10.0	8.1	1017.6	1021.6	1019.7	Sat
Adelaide	1992	06	20	0.0	11.0	14.4	12.2	5.1	1050.0	1200.0	1082.6	11200.0	30000.0	16434.8	6.7	11.7	9.8	1023.6	1025.7	1024.7	Sat
Adelaide	1992	06	27	?	3.8	13.0	8.2	4.1	22000.0	22000.0	22000.0	11265.0	30000.0	14955.4	3.8	10.0	6.8	1020.6	1024.1	1022.2	Sat
Adelaide	1992	07	04	6.0	6.0	14.7	9.5	7.7	900.0	22000.0	20995.2	11265.0	30000.0	16021.2	5.0	9.5	7.1	1014.9	1017.7	1016.9	Sat
Adelaide	1992	07	11	1000.1	10.0	15.0	12.1	8.7	210.0	22000.0	7166.1	2000.0	90000.0	16074.3	9.1	13.0	11.1	1016.2	1021.6	1019.2	Sat
Adelaide	1992	08	01	0.0	1.7	13.2	7.9	5.6	1200.0	22000.0	10906.7	9900.0	30000.0	16492.2	0.7	4.5	2.8	1021.5	1027.7	1023.7	Sat
Adelaide	1992	08	08	?	2.8	13.0	7.7	11.8	1200.0	22000.0	16023.5	9900.0	30000.0	16858.4	2.0	7.0	3.6	1011.5	1022.6	1018.1	Sat
Adelaide	1992	08	15	0.0	11.8	16.0	13.4	7.2	360.0	22000.0	16131.4	9900.0	40000.0	17059.6	3.0	11.0	6.8	1008.4	1020.6	1014.5	Sat
Adelaide	1992	08	22	?	5.0	18.0	11.0	10.8	750.0	22000.0	11376.5	9900.0	40000.0	18449.3	2.0	9.6	4.7	1017.6	1026.6	1021.4	Sat
Adelaide	1992	08	29	39.5	8.0	13.0	10.7	14.4	300.0	22000.0	3691.0	10000.0	25000.0	13164.0	4.0	11.4	7.9	984.6	996.6	991.1	Sat
Adelaide	1992	09	05	?	8.0	16.0	11.4	8.2	90.0	22000.0	12762.2	10000.0	40000.0	16042.4	7.0	10.9	9.0	1009.6	1015.9	1012.7	Sat
Adelaide	1992	09	12	?	7.0	13.5	10.0	8.7	1200.0	22000.0	10321.7	9900.0	40000.0	17869.8	2.0	6.8	4.0	1021.5	1023.5	1022.6	Sat
Adelaide	1992	09	26	0.0	5.9	14.5	10.7	6.2	3600.0	22000.0	15683.3	9900.0	40000.0	19703.2	0.2	6.2	3.8	1018.5	1022.5	1020.1	Sat
Adelaide	1992	10	10	6.1	12.0	16.0	13.3	9.7	600.0	22000.0	5983.3	8000.0	30000.0	16540.6	7.0	13.0	9.8	1016.1	1022.6	1018.8	Sat
Adelaide	1992	10	17	6.1	11.0	15.0	12.6	9.7	600.0	22000.0	9056.8	4000.0	40000.0	17202.0	1.0	12.0	7.4	1005.1	1016.7	1011.1	Sat
Adelaide	1992	10	31	?	7.0	15.0	11.3	8.7	600.0	22000.0	11052.6	11265.0	30000.0	16259.8	4.0	10.1	6.7	1019.6	1024.3	1022.0	Sat
Adelaide	1992	11	07	0.0	19.0	28.0	23.8	8.7	3600.0	22000.0	10122.2	9900.0	40000.0	20479.3	1.0	8.5	4.8	1001.4	1014.5	1005.5	Sat
Adelaide	1992	11	14	0.0	16.8	25.0	21.0	5.7	3600.0	22000.0	11575.0	9900.0	40000.0	20618.2	4.0	12.1	8.0	1013.4	1018.6	1015.1	Sat
Adelaide	1992	11	21	6.1	13.0	18.0	15.2	16.9	540.0	22000.0	3188.7	4000.0	30000.0	14280.2	1.0	12.7	9.0	996.6	1010.8	1002.6	Sat
Adelaide	1992	11	28	0.0	10.0	19.6	14.9	10.2	1200.0	22000.0	13191.2	9900.0	40000.0	21117.5	6.0	10.0	8.5	1016.4	1019.2	1017.7	Sat
Adelaide	1992	12	12	6.1	16.0	26.0	19.9	10.2	300.0	22000.0	2879.1	9000.0	30000.0	15536.7	13.0	17.4	15.5	1005.6	1009.6	1007.8	Sat
Adelaide	1992	12	26	0.0	14.0	19.0	16.9	7.7	660.0	22000.0	17389.6	11265.0	35000.0	17998.9	8.0	12.8	10.8	1011.3	1015.4	1013.4	Sat
Adelaide	1993	01	02	0.0	16.0	33.5	23.7	9.2	750.0	22000.0	10525.0	9900.0	35000.0	18794.2	8.0	20.2	12.6	1003.0	1015.0	1008.6	Sat
Adelaide	1993	01	09	0.0	12.0	22.0	17.6	7.7	900.0	22000.0	20088.6	9900.0	40000.0	20983.0	9.0	14.8	11.7	1015.2	1019.4	1017.1	Sat
Adelaide	1993	01	16	?	23.0	31.0	27.1	8.7	3600.0	9000.0	5533.3	9900.0	40000.0	19771.1	17.0	20.0	18.2	1005.3	1007.7	1006.6	Sat
Adelaide	1993	01	23	?	20.8	28.0	23.2	6.2	120.0	5400.0	2252.7	8000.0	30000.0	16793.0	19.0	21.3	20.1	1000.8	1009.8	1005.2	Sat
Adelaide	1993	01	30	0.0	24.0	33.4	28.9	7.2	22000.0	22000.0	22000.0	9900.0	40000.0	17433.3	9.0	17.0	12.6	1015.8	1019.2	1016.8	Sat
Adelaide	1993	02	13	0.0	11.0	26.1	18.3	7.7	22000.0	22000.0	22000.0	9900.0	40000.0	20607.0	6.8	13.4	9.7	1012.7	1018.3	1014.8	Sat
Adelaide	1993	02	20	2.5	11.0	19.0	15.0	10.8	750.0	22000.0	9951.7	11265.0	40000.0	17781.5	2.0	8.0	5.9	1011.3	1013.0	1012.2	Sat
Adelaide	1993	02	27	7.0	13.0	20.2	16.9	12.9	600.0	22000.0	5800.0	6000.0	30000.0	14781.5	5.0	15.0	10.5	1007.4	1010.2	1008.4	Sat
Adelaide	1993	03	13	0.0	12.5	28.0	22.1	4.6	9000.0	22000.0	18750.0	9900.0	30000.0	23300.0	2.0	16.0	8.1	1014.4	1017.0	1015.6	Sat
Adelaide	1993	03	20	?	17.8	29.0	21.9	7.7	3600.0	22000.0	11627.3	9900.0	30000.0	17168.0	4.0	15.4	11.7	1015.2	1018.2	1016.7	Sat
Adelaide	1993	04	03	0.0	14.8	24.0	19.1	5.7	3600.0	22000.0	18075.0	9900.0	40000.0	18800.0	1.4	9.1	4.7	1011.3	1017.4	1013.3	Sat
Adelaide	1993	04	10	0.0	14.1	25.0	19.9	5.6	3600.0	22000.0	15100.0	9900.0	40000.0	20845.5	0.0	5.5	3.2	1017.4	1024.5	1019.4	Sat
Adelaide	1993	04	17	0.0	9.5	24.0	16.6	4.6	22000.0	22000.0	22000.0	9900.0	40000.0	20390.9	4.5	9.0	6.8	1027.4	1030.4	1028.8	Sat
Adelaide	1993	04	24	0.0	8.2	22.0	16.0	7.7	22000.0	22000.0	22000.0	9900.0	40000.0	17717.7	4.0	11.0	7.2	1024.2	1026.8	1025.7	Sat
Adelaide	1993	05	08	0.0	8.0	19.0	13.9	6.1	900.0	22000.0	16931.2	9900.0	40000.0	19191.0	6.6	11.6	9.4	1021.2	1023.5	1022.2	Sat
Adelaide	1993	05	15	0.0	3.8	15.6	9.7	6.2	750.0	22000.0	15471.9	9900.0	35000.0	17471.7	1.0	5.7	2.9	1032.3	1035.5	1033.8	Sat
Adelaide	1993	05	22	9.5	9.6	17.0	13.0	5.1	750.0	22000.0	10961.4	8000.0	30000.0	15032.3	7.0	11.4	9.4	1022.5	1024.8	1023.8	Sat
Adelaide	1993	06	05	1.1	8.4	14.1	11.1	4.6	240.0	22000.0	2770.5	3000.0	30000.0	12847.7	5.4	10.0	7.7	1028.5	1031.7	1029.3	Sat
Adelaide	1993	06	12	5.6	10.0	14.0	12.7	11.8	690.0	22000.0	10943.0	11265.0	40000.0	16042.4	4.0	11.0	8.3	1017.4	1025.5	1020.4	Sat
Adelaide	1993	06	19	2.2	13.0	15.0	13.6	14.9	420.0	22000.0	9515.2	2000.0	30000.0	13948.4	8.0	13.0	10.9	1016.9	1021.2	1018.9	Sat
Adelaide	1993	06	26	0.0	3.0	11.6	8.1	4.1	3600.0	22000.0	12085.7	9900.0	30000.0	16316.2	1.0	6.0	3.6	1031.3	1035.8	1033.1	Sat
Adelaide	1993	07	03	1004.9	8.4	14.1	11.1	3.1	420.0	22000.0	6208.8	15000.0	30000.0	20625.0	4.9	7.9	6.8	1014.8	1023.1	1019.1	Sat
Adelaide	1993	07	10	?	9.9	13.5	11.7	4.6	420.0	3600.0	1132.5	20000.0	30000.0	26250.0	8.3	9.4	8.8	1021.7	1025.2	1023.2	Sat
Adelaide	1993	07	17	?	4.8	15.1	10.0	0.0	1500.0	22000.0	19437.5	30000.0	40000.0	35000.0	3.1	7.1	5.2	1026.6	1030.2	1028.1	Sat
Adelaide	1993	07	24	0.5	11.2	15.4	12.9	5.1	120.0	3600.0	2767.5	15000.0	30000.0	26250.0	8.9	11.0	9.6	1009.6	1011.9	1010.7	Sat
Adelaide	1993	08	07	?	9.0	17.1	12.7	9.3	210.0	22000.0	5052.5	6000.0	30000.0	15580.7	0.0	13.0	6.6	1010.7	1014.5	1012.5	Sat
Adelaide	1993	08	21	0.0	4.4	18.1	10.6	7.7	22000.0	22000.0	22000.0	9900.0	40000.0	19836.1	1.0	8.3	4.4	1028.5	1030.6	1029.3	Sat
Adelaide	1993	08	28	0.0	13.0	24.2	18.4	5.7	3600.0	22000.0	15100.0	9900.0	35000.0	17227.4	2.0	11.9	6.8	1018.4	1021.5	1019.7	Sat
Adelaide	1993	09	04	0.0	8.0	17.0	13.0	8.7	3600.0	22000.0	19700.0	9900.0	35000.0	17286.7	0.0	4.9	1.6	1022.2	1030.6	1024.8	Sat
Adelaide	1993	10	02	12.0	14.7	20.3	17.3	7.7	900.0	22000.0	6237.5	8000.0	30000.0	16231.5	5.0	16.0	8.9	1005.5	1021.4	1011.6	Sat
Adelaide	1993	10	09	9613.0	7.5	15.9	11.1	13.4	750.0	22000.0	10007.1	9000.0	25000.0	15129.3	0.0	9.0	3.8	1009.5	1023.5	1015.4	Sat
Adelaide	1993	10	16	8.0	15.0	24.5	19.0	4.6	1500.0	22000.0	13588.9	24.0	30000.0	16056.2	5.0	15.8	8.6	1009.5	1013.2	1010.9	Sat
Adelaide	1993	10	23	3068.0	14.9	28.0	22.8	10.8	750.0	22000.0	13707.1	9900.0	40000.0	17071.5	0.0	14.4	5.7	1000.4	1012.2	1005.6	Sat
Adelaide	1993	10	30	0.0	14.7	19.7	16.5	7.7	9000.0	22000.0	20375.0	9900.0	40000.0	18490.5	2.0	10.7	6.0	1020.3	1024.4	1021.7	Sat
Adelaide	1993	11	06	0.0	12.0	19.0	15.4	7.2	3600.0	22000.0	15100.0	9900.0	40000.0	17286.7	1.0	12.8	8.8	1018.4	1020.9	1019.7	Sat
Adelaide	1993	11	20	0.0	9.8	18.6	14.8	9.3	1200.0	22000.0	19400.0	40000.0	40000.0	40000.0	6.5	10.3	7.4	1014.8	1016.6	1015.8	Sat
Adelaide	1993	11	27	0.0	12.4	19.3	16.6	8.2	22000.0	22000.0	22000.0	20000.0	30000.0	28750.0	6.8	12.0	9.1	1019.1	1023.6	1021.1	Sat
Adelaide	1993	12	04	0.0	7.5	18.7	13.8	10.8	9000.0	22000.0	15500.0	30000.0	30000.0	30000.0	1.6	5.2	3.7	1020.3	1025.3	1023.0	Sat
Adelaide	1993	12	11	1023.9	10.4	19.0	15.2	8.2	420.0	22000.0	15945.7	6000.0	30000.0	27000.0	7.5	16.2	10.5	1016.7	1022.5	1019.5	Sat
Adelaide	1993	12	18	0.0	16.9	28.6	23.6	5.7	22000.0	22000.0	22000.0	40000.0	40000.0	40000.0	4.9	12.0	8.7	1015.5	1019.9	1016.9	Sat
Adelaide	1993	12	25	2005.3	11.4	19.7	16.1	10.8	750.0	1200.0	1087.5	25000.0	30000.0	29375.0	5.0	13.7	8.1	1008.1	1012.3	1009.7	Sat
Adelaide	1994	01	01	0.2	20.5	24.6	21.8	10.3	3600.0	22000.0	15775.0	30000.0	30000.0	30000.0	5.3	16.0	10.8	1000.4	1012.6	1005.7	Sat
Adelaide	1994	01	08	2.0	14.2	18.5	16.4	13.4	750.0	22000.0	14991.7	20000.0	25000.0	24285.7	3.6	8.3	5.8	1006.7	1016.3	1011.1	Sat
Adelaide	1994	01	15	0.5	19.0	32.1	27.5	9.3	210.0	22000.0	8830.0	10000.0	30000.0	27142.9	0.0	17.5	5.9	1000.5	1012.4	1006.1	Sat
Adelaide	1994	01	22	0.0	12.0	24.6	18.8	6.7	22000.0	22000.0	22000.0	30000.0	30000.0	30000.0	4.2	11.5	7.2	1016.7	1020.5	1017.9	Sat
Adelaide	1994	01	29	0.0	14.6	23.5	18.6	8.7	22000.0	22000.0	22000.0	25000.0	30000.0	29375.0	8.0	12.1	10.7	1018.5	1021.5	1019.9	Sat
Adelaide	1994	02	05	0.0	15.3	21.6	18.4	6.2	3600.0	22000.0	19371.4	30000.0	30000.0	30000.0	11.2	14.0	12.6	1009.6	1012.0	1010.9	Sat
Adelaide	1994	02	12	0.0	15.8	22.6	18.6	9.3	1200.0	22000.0	19400.0	30000.0	30000.0	30000.0	9.3	14.0	11.6	1014.4	1019.7	1016.4	Sat
Adelaide	1994	02	19	0.0	10.8	24.4	18.1	7.2	22000.0	22000.0	22000.0	40000.0	50000.0	42500.0	4.0	9.6	7.7	1018.7	1023.9	1020.3	Sat
Adelaide	1994	02	26	4.0	17.2	31.9	23.7	8.2	420.0	22000.0	10102.5	30000.0	40000.0	33750.0	10.8	16.0	13.6	1002.1	1008.0	1005.0	Sat
Adelaide	1994	03	05	0.0	12.8	20.6	16.7	8.2	1200.0	22000.0	14200.0	30000.0	30000.0	30000.0	8.1	10.1	9.2	1016.9	1020.5	1018.5	Sat
Adelaide	1994	04	02	1.0	13.3	19.2	16.4	8.2	420.0	22000.0	3740.0	15000.0	30000.0	26875.0	9.2	13.0	11.1	1023.5	1026.3	1024.9	Sat
Adelaide	1994	04	16	?	18.6	26.5	22.3	5.7	3600.0	3600.0	3600.0	25000.0	30000.0	29375.0	1.8	16.2	5.9	1015.2	1021.2	1017.9	Sat
Adelaide	1994	04	23	0.0	10.5	24.5	16.7	3.6	22000.0	22000.0	22000.0	30000.0	30000.0	30000.0	0.2	9.6	4.9	1022.6	1024.6	1023.5	Sat
Adelaide	1994	04	30	0.0	9.0	23.3	15.7	5.7	750.0	22000.0	19343.8	25000.0	30000.0	28750.0	3.4	10.0	5.8	1018.5	1022.5	1019.9	Sat
Adelaide	1994	05	14	?	11.0	17.7	13.7	7.2	420.0	22000.0	6208.8	15000.0	30000.0	27500.0	7.4	10.0	8.9	1024.1	1028.3	1026.2	Sat
Adelaide	1994	05	21	?	14.2	18.2	15.7	10.3	1200.0	22000.0	11900.0	10000.0	30000.0	24375.0	8.3	12.5	10.9	1009.0	1014.7	1012.1	Sat
Adelaide	1994	05	28	?	9.0	17.5	13.4	6.2	1200.0	22000.0	17100.0	25000.0	30000.0	28750.0	8.2	13.6	11.3	1019.1	1020.8	1020.1	Sat
Adelaide	1994	06	04	0.1	9.8	14.6	11.9	4.1	3600.0	3600.0	3600.0	20000.0	30000.0	27500.0	2.0	9.6	7.2	1020.6	1022.2	1021.6	Sat
Adelaide	1994	06	11	0.1	10.0	14.9	12.2	5.1	120.0	22000.0	7828.3	15000.0	30000.0	26666.7	7.9	12.2	9.7	1018.6	1020.9	1019.5	Sat
Adelaide	1994	06	25	11.5	8.1	12.9	10.7	6.7	420.0	22000.0	12680.0	15000.0	25000.0	19375.0	7.8	9.4	8.6	1007.6	1015.5	1010.9	Sat
Adelaide	1994	07	02	0.0	9.6	15.6	12.6	8.2	3600.0	22000.0	17400.0	20000.0	40000.0	30000.0	1.0	3.3	2.1	1019.4	1023.2	1020.9	Sat
Adelaide	1994	07	09	0.0	11.8	20.3	15.6	7.2	1500.0	22000.0	13385.7	40000.0	40000.0	40000.0	1.1	6.9	4.1	1015.5	1021.7	1018.1	Sat
Adelaide	1994	07	23	0.0	6.9	14.5	9.6	6.7	3600.0	22000.0	19700.0	30000.0	30000.0	30000.0	0.3	5.5	2.1	1023.1	1029.8	1025.8	Sat
Adelaide	1994	08	06	8.5	9.6	14.6	11.6	8.2	900.0	22000.0	14125.0	15000.0	25000.0	20000.0	2.0	10.2	5.9	1016.7	1026.5	1020.8	Sat
Adelaide	1994	08	13	?	6.8	12.4	9.8	8.7	22000.0	22000.0	22000.0	15000.0	30000.0	26250.0	0.8	6.4	3.5	1028.5	1034.1	1031.0	Sat
Adelaide	1994	08	20	?	5.2	14.7	9.3	5.1	3600.0	22000.0	19700.0	20000.0	30000.0	28125.0	3.6	6.6	5.1	1023.8	1027.7	1025.5	Sat
Adelaide	1994	09	03	10.0	10.5	18.0	13.8	6.2	1050.0	22000.0	10902.3	8000.0	30000.0	14065.7	9.9	14.0	12.2	1019.3	1021.4	1020.5	Sat
Adelaide	1994	09	10	0.0	11.0	18.0	14.6	6.7	6600.0	22000.0	13766.7	9900.0	40000.0	18293.3	3.0	9.8	6.1	1019.2	1025.4	1021.5	Sat
Adelaide	1994	09	17	?	12.0	17.0	14.1	7.2	750.0	22000.0	4177.5	11265.0	30000.0	15825.0	6.9	10.0	8.3	1017.3	1023.4	1019.8	Sat
Adelaide	1994	09	24	0.0	8.0	16.0	12.1	8.7	1200.0	22000.0	16818.8	11265.0	30000.0	17781.5	2.7	8.0	4.0	1020.4	1023.7	1021.9	Sat
Adelaide	1994	10	08	?	12.0	16.0	13.6	9.3	360.0	22000.0	7338.0	10000.0	40000.0	15545.0	5.0	11.3	7.9	1020.1	1025.0	1022.3	Sat
Adelaide	1994	10	22	0.0	8.0	25.7	16.9	6.2	22000.0	22000.0	22000.0	9900.0	40000.0	20231.5	0.0	9.3	5.3	1019.5	1022.7	1020.7	Sat
Adelaide	1994	10	29	1.0	13.0	18.0	15.2	9.3	750.0	22000.0	2062.3	11265.0	25000.0	15805.0	9.0	13.0	10.9	1019.5	1021.5	1020.4	Sat
Adelaide	1994	11	05	?	13.9	18.0	15.4	12.9	210.0	9000.0	1809.5	2000.0	25000.0	12369.2	10.3	13.3	12.2	1008.3	1015.8	1011.8	Sat
Adelaide	1994	11	26	0.0	17.0	33.0	24.4	8.2	450.0	22000.0	15115.5	9900.0	40000.0	19327.5	6.0	15.0	11.1	1003.3	1012.3	1006.7	Sat
Adelaide	1994	12	03	0.0	25.0	34.0	30.2	7.7	9000.0	22000.0	17125.0	9900.0	40000.0	19065.2	0.1	8.0	3.1	1016.8	1020.4	1018.2	Sat
